sec_timestamp,pkt_count,total_bytes,avg_pkt_len,datetime
1575606805,23967,2698796,112.60466474736096,2019-12-06 04:33:25
1575606806,24793,2872706,115.86762392610818,2019-12-06 04:33:26
1575606807,26108,2958944,113.3347632909453,2019-12-06 04:33:27
1575606808,24331,2753642,113.17422218568903,2019-12-06 04:33:28
1575606809,24330,3034461,124.72096177558569,2019-12-06 04:33:29
1575606810,24393,2743012,112.45078506128807,2019-12-06 04:33:30
1575606811,24261,3011918,124.14649025184453,2019-12-06 04:33:31
1575606812,25816,2823390,109.36589711806631,2019-12-06 04:33:32
1575606813,24794,2874202,115.923287892232,2019-12-06 04:33:33
1575606814,24200,2809968,116.11438016528926,2019-12-06 04:33:34
1575606815,24142,2721246,112.71833319526137,2019-12-06 04:33:35
1575606816,23490,2601910,110.7667092379736,2019-12-06 04:33:36
1575606817,25563,2765698,108.19144857802293,2019-12-06 04:33:37
1575606818,24024,2675154,111.3533966033966,2019-12-06 04:33:38
1575606819,23912,2680916,112.11592505854802,2019-12-06 04:33:39
1575606820,24546,2794604,113.85170699910373,2019-12-06 04:33:40
1575606821,24686,2883296,116.79883334683626,2019-12-06 04:33:41
1575606822,26238,2918190,111.21998627944203,2019-12-06 04:33:42
1575606823,24732,2852838,115.35007278020379,2019-12-06 04:33:43
1575606824,24330,2749484,113.00797369502672,2019-12-06 04:33:44
1575606825,24030,2696786,112.22580108198086,2019-12-06 04:33:45
1575606826,24258,2731274,112.59271168274384,2019-12-06 04:33:46
1575606827,26005,2864130,110.13766583349356,2019-12-06 04:33:47
1575606828,24483,2864914,117.01646040109463,2019-12-06 04:33:48
1575606829,24378,2834090,116.25605053736976,2019-12-06 04:33:49
1575606830,24422,2757436,112.90786995332077,2019-12-06 04:33:50
1575606831,24065,2666329,110.79696654892999,2019-12-06 04:33:51
1575606832,25271,2726247,107.88045585849393,2019-12-06 04:33:52
1575606833,24123,2713280,112.47688927579489,2019-12-06 04:33:53
1575606834,23945,2682451,112.02551680935477,2019-12-06 04:33:54
1575606835,24652,2847684,115.51533344150576,2019-12-06 04:33:55
1575606836,25208,2981378,118.271104411298,2019-12-06 04:33:56
1575606837,25943,2852534,109.9538989322746,2019-12-06 04:33:57
1575606838,23664,2611975,110.37757775524003,2019-12-06 04:33:58
1575606839,23457,2630401,112.13714456239076,2019-12-06 04:33:59
1575606840,23363,2628726,112.51662885759535,2019-12-06 04:34:00
1575606841,23976,2705772,112.85335335335336,2019-12-06 04:34:01
1575606842,26756,3090672,115.51323067723128,2019-12-06 04:34:02
1575606843,23770,2709740,113.99831720656289,2019-12-06 04:34:03
1575606844,24058,2693232,111.9474603042647,2019-12-06 04:34:04
1575606845,24328,2737158,112.51060506412364,2019-12-06 04:34:05
1575606846,23889,2685895,112.43229101259995,2019-12-06 04:34:06
1575606847,26076,2889106,110.79559748427673,2019-12-06 04:34:07
1575606848,23964,2685994,112.0845434818895,2019-12-06 04:34:08
1575606849,24466,2848876,116.44224638273522,2019-12-06 04:34:09
1575606850,24774,2862106,115.52861871316703,2019-12-06 04:34:10
1575606851,24196,2714514,112.18854356091916,2019-12-06 04:34:11
1575606852,25734,2792426,108.51115256081448,2019-12-06 04:34:12
1575606853,24201,2727078,112.68451716871203,2019-12-06 04:34:13
1575606854,24229,2716970,112.13710842378967,2019-12-06 04:34:14
1575606855,24436,2778714,113.71394663611066,2019-12-06 04:34:15
1575606856,24670,2826624,114.57738143494123,2019-12-06 04:34:16
1575606857,26058,2874916,110.32757694374088,2019-12-06 04:34:17
1575606858,24272,2751896,113.37738958470666,2019-12-06 04:34:18
1575606859,24304,2746036,112.98699802501646,2019-12-06 04:34:19
1575606860,23922,2672092,111.70019229161441,2019-12-06 04:34:20
1575606861,23776,2681014,112.76135598923284,2019-12-06 04:34:21
1575606862,26425,2967503,112.29907284768213,2019-12-06 04:34:22
1575606863,23839,2662016,111.66642896094635,2019-12-06 04:34:23
1575606864,24483,2785290,113.76424457787036,2019-12-06 04:34:24
1575606865,24152,2745246,113.66536932759192,2019-12-06 04:34:25
1575606866,24223,2731630,112.77009453824877,2019-12-06 04:34:26
1575606867,25654,2759812,107.57823341389258,2019-12-06 04:34:27
1575606868,24367,2794386,114.67911519678253,2019-12-06 04:34:28
1575606869,24282,2771771,114.1492051725558,2019-12-06 04:34:29
1575606870,23664,2649868,111.9788708586883,2019-12-06 04:34:30
1575606871,23753,2628259,110.64956005557192,2019-12-06 04:34:31
1575606872,25565,2854447,111.65448855857618,2019-12-06 04:34:32
1575606873,24291,2763882,113.78214153390144,2019-12-06 04:34:33
1575606874,24160,3018000,124.91721854304636,2019-12-06 04:34:34
1575606875,24570,2795880,113.79242979242979,2019-12-06 04:34:35
1575606876,24494,2793936,114.06613864619906,2019-12-06 04:34:36
1575606877,25250,2741504,108.57441584158416,2019-12-06 04:34:37
1575606878,23990,2666656,111.15698207586495,2019-12-06 04:34:38
1575606879,24412,3078424,126.10290021300999,2019-12-06 04:34:39
1575606880,24252,2769948,114.21523998020781,2019-12-06 04:34:40
1575606881,24333,3070810,126.19939999178071,2019-12-06 04:34:41
1575606882,26012,2908296,111.80593572197448,2019-12-06 04:34:42
1575606883,23996,2672406,111.3688114685781,2019-12-06 04:34:43
1575606884,23894,2697824,112.90801037917468,2019-12-06 04:34:44
1575606885,23866,2681770,112.36780356993212,2019-12-06 04:34:45
1575606886,24016,2712676,112.95286475682877,2019-12-06 04:34:46
1575606887,26446,2934030,110.94418815699918,2019-12-06 04:34:47
1575606888,24278,2770178,114.10239723206195,2019-12-06 04:34:48
1575606889,23910,2665924,111.4982852363028,2019-12-06 04:34:49
1575606890,24312,2744538,112.88820335636723,2019-12-06 04:34:50
1575606891,24648,2825746,114.64402791301525,2019-12-06 04:34:51
1575606892,25640,2849745,111.1445007800312,2019-12-06 04:34:52
1575606893,24154,2678192,110.87985426844415,2019-12-06 04:34:53
1575606894,24067,2683461,111.49960526862509,2019-12-06 04:34:54
1575606895,24451,2809877,114.91869453192099,2019-12-06 04:34:55
1575606896,24105,2756409,114.35009334163037,2019-12-06 04:34:56
1575606897,25930,2855301,110.11573467026611,2019-12-06 04:34:57
1575606898,24578,2798403,113.85804377898934,2019-12-06 04:34:58
1575606899,23961,2683683,112.00212845874546,2019-12-06 04:34:59
1575606900,23933,2667040,111.4377637571554,2019-12-06 04:35:00
1575606901,23692,2651419,111.9119956103326,2019-12-06 04:35:01
1575606902,25992,2864178,110.19459833795014,2019-12-06 04:35:02
1575606903,24616,2843240,115.50373740656484,2019-12-06 04:35:03
1575606904,24859,2885857,116.0890220845569,2019-12-06 04:35:04
1575606905,24218,2736168,112.98075811379965,2019-12-06 04:35:05
1575606906,23744,2663442,112.17326482479784,2019-12-06 04:35:06
1575606907,25337,2740885,108.17717172514504,2019-12-06 04:35:07
1575606908,23765,2668872,112.30262991794656,2019-12-06 04:35:08
1575606909,23931,2681426,112.0482219715014,2019-12-06 04:35:09
1575606910,24686,2842494,115.14599368062869,2019-12-06 04:35:10
1575606911,25056,2933174,117.06473499361431,2019-12-06 04:35:11
1575606912,25533,2796194,109.51294403321192,2019-12-06 04:35:12
1575606913,23779,2634982,110.81130409184574,2019-12-06 04:35:13
1575606914,23594,2634888,111.67618886157497,2019-12-06 04:35:14
1575606915,23718,2645158,111.52533940467156,2019-12-06 04:35:15
1575606916,24344,2729668,112.12898455471574,2019-12-06 04:35:16
1575606917,25866,2926780,113.15162761926854,2019-12-06 04:35:17
1575606918,25133,2945663,117.20300003978832,2019-12-06 04:35:18
1575606919,24045,2704891,112.49286754002911,2019-12-06 04:35:19
1575606920,23344,2592028,111.03615490061686,2019-12-06 04:35:20
1575606921,23720,2623420,110.59949409780776,2019-12-06 04:35:21
1575606922,25711,2800388,108.91789506436933,2019-12-06 04:35:22
1575606923,24634,2827464,114.77892343914914,2019-12-06 04:35:23
1575606924,24235,2778444,114.6459253146276,2019-12-06 04:35:24
1575606925,24614,2884052,117.17120338019014,2019-12-06 04:35:25
1575606926,24320,2787852,114.63207236842105,2019-12-06 04:35:26
1575606927,25632,2772618,108.17017790262172,2019-12-06 04:35:27
1575606928,23716,2630962,110.93616124135605,2019-12-06 04:35:28
1575606929,23980,2672363,111.44132610508757,2019-12-06 04:35:29
1575606930,24121,2720110,112.76937108743418,2019-12-06 04:35:30
1575606931,24256,2797322,115.32495052770449,2019-12-06 04:35:31
1575606932,25860,2842274,109.91005413766435,2019-12-06 04:35:32
1575606933,24362,2781304,114.16566784336261,2019-12-06 04:35:33
1575606934,23996,2737120,114.06567761293549,2019-12-06 04:35:34
1575606935,23860,2669708,111.89052808046941,2019-12-06 04:35:35
1575606936,23662,2619148,110.69005155946243,2019-12-06 04:35:36
1575606937,25789,2855139,110.71150490519214,2019-12-06 04:35:37
1575606938,24301,2801787,115.29513188757664,2019-12-06 04:35:38
1575606939,24222,2717840,112.20543307736769,2019-12-06 04:35:39
1575606940,24080,2717114,112.83696013289037,2019-12-06 04:35:40
1575606941,24472,2810018,114.82584177835894,2019-12-06 04:35:41
1575606942,25568,2781784,108.79943679599499,2019-12-06 04:35:42
1575606943,23853,2650230,111.10677902150672,2019-12-06 04:35:43
1575606944,24338,3081638,126.61837455830388,2019-12-06 04:35:44
1575606945,24046,2772090,115.2827913166431,2019-12-06 04:35:45
1575606946,24572,2763998,112.48567475174995,2019-12-06 04:35:46
1575606947,26116,2875816,110.1170163884209,2019-12-06 04:35:47
1575606948,24252,2782072,114.71515751278245,2019-12-06 04:35:48
1575606949,24191,3026026,125.08891736596254,2019-12-06 04:35:49
1575606950,24254,2731084,112.60344685412716,2019-12-06 04:35:50
1575606951,23842,2944446,123.49828034560859,2019-12-06 04:35:51
1575606952,25837,2862954,110.80829817703294,2019-12-06 04:35:52
1575606953,24126,2734173,113.32889828400896,2019-12-06 04:35:53
1575606954,24444,2816778,115.23392243495336,2019-12-06 04:35:54
1575606955,24518,2803080,114.32743290643609,2019-12-06 04:35:55
1575606956,24221,2754961,113.74266132694768,2019-12-06 04:35:56
1575606957,25669,2788468,108.6317347773579,2019-12-06 04:35:57
1575606958,23905,2653642,111.00782263124869,2019-12-06 04:35:58
1575606959,24096,2720144,112.88778220451528,2019-12-06 04:35:59
1575606960,24158,2791476,115.55079062836327,2019-12-06 04:36:00
1575606961,24276,2726838,112.32649530400396,2019-12-06 04:36:01
1575606962,26095,2858215,109.53113623299483,2019-12-06 04:36:02
1575606963,24310,2778888,114.3104895104895,2019-12-06 04:36:03
1575606964,24189,2776800,114.79598164454917,2019-12-06 04:36:04
1575606965,23876,2662575,111.5167951080583,2019-12-06 04:36:05
1575606966,24770,2846894,114.93314493338717,2019-12-06 04:36:06
1575606967,26076,2870824,110.0944930204019,2019-12-06 04:36:07
1575606968,23731,2655119,111.88399140364923,2019-12-06 04:36:08
1575606969,23820,2635774,110.65382031905962,2019-12-06 04:36:09
1575606970,24086,2735040,113.55310138669766,2019-12-06 04:36:10
1575606971,24564,2808670,114.34090539000162,2019-12-06 04:36:11
1575606972,27190,2915856,107.24001471129091,2019-12-06 04:36:12
1575606973,24482,2844802,116.19973858344906,2019-12-06 04:36:13
1575606974,24508,2768764,112.97388607801534,2019-12-06 04:36:14
1575606975,24031,2684994,111.73043152594565,2019-12-06 04:36:15
1575606976,23957,2679516,111.84689234879158,2019-12-06 04:36:16
1575606977,25664,2785422,108.53421134663341,2019-12-06 04:36:17
1575606978,24511,2824846,115.24809269307657,2019-12-06 04:36:18
1575606979,24736,2835570,114.63332794307891,2019-12-06 04:36:19
1575606980,24395,2810642,115.21385529821684,2019-12-06 04:36:20
1575606981,23855,2668650,111.86962900859359,2019-12-06 04:36:21
1575606982,25234,2719946,107.78893556312912,2019-12-06 04:36:22
1575606983,24023,2698832,112.3436706489614,2019-12-06 04:36:23
1575606984,23658,2635868,111.41550426916899,2019-12-06 04:36:24
1575606985,24376,2800734,114.89719396127339,2019-12-06 04:36:25
1575606986,24385,2832006,116.13721550133279,2019-12-06 04:36:26
1575606987,25593,2849878,111.35380768178798,2019-12-06 04:36:27
1575606988,23856,2675228,112.14067739771966,2019-12-06 04:36:28
1575606989,23729,2643979,111.42395381179148,2019-12-06 04:36:29
1575606990,23303,2600484,111.59438698879973,2019-12-06 04:36:30
1575606991,23854,2666034,111.76465163075375,2019-12-06 04:36:31
1575606992,25996,2853362,109.76157870441607,2019-12-06 04:36:32
1575606993,24742,2899760,117.19990299894916,2019-12-06 04:36:33
1575606994,24300,2799318,115.19827160493827,2019-12-06 04:36:34
1575606995,24028,2711946,112.86607291493257,2019-12-06 04:36:35
1575606996,24064,2683426,111.51205119680851,2019-12-06 04:36:36
1575606997,25061,2749496,109.71214237261083,2019-12-06 04:36:37
1575606998,24605,2834376,115.19512294249137,2019-12-06 04:36:38
1575606999,24074,2723948,113.14895738140733,2019-12-06 04:36:39
1575607000,24614,2843132,115.50873486633623,2019-12-06 04:36:40
1575607001,24532,2772894,113.03171368009131,2019-12-06 04:36:41
1575607002,26087,2919392,111.90984015026642,2019-12-06 04:36:42
1575607003,23875,2691320,112.72544502617801,2019-12-06 04:36:43
1575607004,23514,2628050,111.76533129199626,2019-12-06 04:36:44
1575607005,23782,2659724,111.83769237238248,2019-12-06 04:36:45
1575607006,24304,2748708,113.09693877551021,2019-12-06 04:36:46
1575607007,25560,2863012,112.01142410015649,2019-12-06 04:36:47
1575607008,24542,2793698,113.83334691549182,2019-12-06 04:36:48
1575607009,24458,2806110,114.73178510098946,2019-12-06 04:36:49
1575607010,24150,2719018,112.58873706004141,2019-12-06 04:36:50
1575607011,24366,2719606,111.61479110235574,2019-12-06 04:36:51
1575607012,25638,2781414,108.48794757781418,2019-12-06 04:36:52
1575607013,24195,2770394,114.50274850175656,2019-12-06 04:36:53
1575607014,24421,3095708,126.76417837107408,2019-12-06 04:36:54
1575607015,23135,2605564,112.62433542251999,2019-12-06 04:36:55
1575607016,24138,2790742,115.61612395393156,2019-12-06 04:36:56
1575607017,24965,2755092,110.35818145403564,2019-12-06 04:36:57
1575607018,23663,2661264,112.46519883362211,2019-12-06 04:36:58
1575607019,23997,2984359,124.36383714630996,2019-12-06 04:36:59
1575607020,23633,2642550,111.8161045995007,2019-12-06 04:37:00
1575607021,24185,3035932,125.52954310523052,2019-12-06 04:37:01
1575607022,25719,2893028,112.48602200707649,2019-12-06 04:37:02
1575607023,24676,2755994,111.68722645485492,2019-12-06 04:37:03
1575607024,24558,2812828,114.53815457284796,2019-12-06 04:37:04
1575607025,24134,2724738,112.90038949200299,2019-12-06 04:37:05
1575607026,23924,2685540,112.25296773114864,2019-12-06 04:37:06
1575607027,24428,2735614,111.98681840510889,2019-12-06 04:37:07
1575607028,25736,2824616,109.75349704693814,2019-12-06 04:37:08
1575607029,24663,2853030,115.6805741393991,2019-12-06 04:37:09
1575607030,24051,2699130,112.22527129849071,2019-12-06 04:37:10
1575607031,23886,2675158,111.9969019509336,2019-12-06 04:37:11
1575607032,24361,2803522,115.08238578055088,2019-12-06 04:37:12
1575607033,25629,2817316,109.92687970658238,2019-12-06 04:37:13
1575607034,23898,2694756,112.7607331157419,2019-12-06 04:37:14
1575607035,23164,2656633,114.6880072526334,2019-12-06 04:37:15
1575607036,22842,2651804,116.09333683565362,2019-12-06 04:37:16
1575607037,22065,2471770,112.02220711534103,2019-12-06 04:37:17
1575607038,24663,2718249,110.21566719377205,2019-12-06 04:37:18
1575607039,24092,2808938,116.59214677071228,2019-12-06 04:37:19
1575607040,23556,2671882,113.42681270164714,2019-12-06 04:37:20
1575607041,24200,2770689,114.49128099173554,2019-12-06 04:37:21
1575607042,24080,2752490,114.30606312292359,2019-12-06 04:37:22
1575607043,25027,2704818,108.07599792224397,2019-12-06 04:37:23
1575607044,24252,2737537,112.87881411842322,2019-12-06 04:37:24
1575607045,23626,2633558,111.46863624820114,2019-12-06 04:37:25
1575607046,24256,2741814,113.03652704485488,2019-12-06 04:37:26
1575607047,24437,2852559,116.73114539427917,2019-12-06 04:37:27
1575607048,26110,2942612,112.7005744925316,2019-12-06 04:37:28
1575607049,24451,2762107,112.9649912069036,2019-12-06 04:37:29
1575607050,23926,2644146,110.51349995820446,2019-12-06 04:37:30
1575607051,24433,2752619,112.65988621945729,2019-12-06 04:37:31
1575607052,23677,2661727,112.41825400177387,2019-12-06 04:37:32
1575607053,25773,2792185,108.33760136577038,2019-12-06 04:37:33
1575607054,24052,2711074,112.71719607517046,2019-12-06 04:37:34
1575607055,24717,2929151,118.50754541408747,2019-12-06 04:37:35
1575607056,24164,2760946,114.25864923025989,2019-12-06 04:37:36
1575607057,23676,2646454,111.77791856732556,2019-12-06 04:37:37
1575607058,25580,2759658,107.88342455043002,2019-12-06 04:37:38
1575607059,23957,2690913,112.32261969361774,2019-12-06 04:37:39
1575607060,23888,2681722,112.26230743469524,2019-12-06 04:37:40
1575607061,24300,2776264,114.24954732510288,2019-12-06 04:37:41
1575607062,24756,2869490,115.91089028922282,2019-12-06 04:37:42
1575607063,25824,2872668,111.24024163568774,2019-12-06 04:37:43
1575607064,24238,2722550,112.32568693786617,2019-12-06 04:37:44
1575607065,24030,2686248,111.787265917603,2019-12-06 04:37:45
1575607066,24114,2705092,112.1793149207929,2019-12-06 04:37:46
1575607067,23939,2687437,112.261873929571,2019-12-06 04:37:47
1575607068,25632,2807568,109.53370786516854,2019-12-06 04:37:48
1575607069,24865,2919234,117.40333802533682,2019-12-06 04:37:49
1575607070,24411,2844908,116.54205071484166,2019-12-06 04:37:50
1575607071,23824,2657880,111.56312961719274,2019-12-06 04:37:51
1575607072,24398,2703962,110.82719895073366,2019-12-06 04:37:52
1575607073,25214,2735212,108.4798921234235,2019-12-06 04:37:53
1575607074,23684,2650368,111.9054213815234,2019-12-06 04:37:54
1575607075,24060,2660126,110.5621778886118,2019-12-06 04:37:55
1575607076,24712,2890936,116.98510844933635,2019-12-06 04:37:56
1575607077,24200,2831260,116.99421487603306,2019-12-06 04:37:57
1575607078,25242,2766104,109.58339275810158,2019-12-06 04:37:58
1575607079,24249,2715889,112.00004123881398,2019-12-06 04:37:59
1575607080,23854,2660076,111.51488220005031,2019-12-06 04:38:00
1575607081,23708,2650648,111.80394803441877,2019-12-06 04:38:01
1575607082,23695,2642672,111.52867693606247,2019-12-06 04:38:02
1575607083,25799,2823757,109.45218806930501,2019-12-06 04:38:03
1575607084,24593,3125070,127.07152441751718,2019-12-06 04:38:04
1575607085,24470,2812692,114.94450347364119,2019-12-06 04:38:05
1575607086,24210,2721682,112.41974390747625,2019-12-06 04:38:06
1575607087,24148,2802316,116.0475401689581,2019-12-06 04:38:07
1575607088,25614,2774474,108.31865386116968,2019-12-06 04:38:08
1575607089,24298,3019952,124.28808955469586,2019-12-06 04:38:09
1575607090,23834,2676816,112.31081648065788,2019-12-06 04:38:10
1575607091,24992,3153754,126.1905409731114,2019-12-06 04:38:11
1575607092,24420,2812162,115.15814905814906,2019-12-06 04:38:12
1575607093,26435,2985152,112.92422924153584,2019-12-06 04:38:13
1575607094,24120,2704084,112.10961857379768,2019-12-06 04:38:14
1575607095,24017,2664278,110.93300578756714,2019-12-06 04:38:15
1575607096,23791,2651104,111.43306292295406,2019-12-06 04:38:16
1575607097,23698,2652926,111.94725293273694,2019-12-06 04:38:17
1575607098,25796,2828704,109.65669095983874,2019-12-06 04:38:18
1575607099,24730,2885410,116.67650626769107,2019-12-06 04:38:19
1575607100,24752,2898294,117.09332579185521,2019-12-06 04:38:20
1575607101,23926,2673560,111.74287386107164,2019-12-06 04:38:21
1575607102,23537,2631712,111.8117007265157,2019-12-06 04:38:22
1575607103,25037,2723586,108.78244198586093,2019-12-06 04:38:23
1575607104,23266,2670594,114.78526605346858,2019-12-06 04:38:24
1575607105,23836,2682038,112.52047323376405,2019-12-06 04:38:25
1575607106,23986,2804690,116.93029267072458,2019-12-06 04:38:26
1575607107,24803,2899422,116.89803652783938,2019-12-06 04:38:27
1575607108,25931,2882482,111.15969303150669,2019-12-06 04:38:28
1575607109,23854,2701685,113.25920181101702,2019-12-06 04:38:29
1575607110,24257,2757406,113.67465061631694,2019-12-06 04:38:30
1575607111,23713,2654668,111.94990089824147,2019-12-06 04:38:31
1575607112,24106,2684914,111.37949058325728,2019-12-06 04:38:32
1575607113,25684,2793654,108.77020713284536,2019-12-06 04:38:33
1575607114,24528,2848854,116.1470156555773,2019-12-06 04:38:34
1575607115,24939,2929063,117.44909579373672,2019-12-06 04:38:35
1575607116,23856,2676170,112.18016431924883,2019-12-06 04:38:36
1575607117,24132,2697734,111.79073429471242,2019-12-06 04:38:37
1575607118,25308,2759954,109.05460723881777,2019-12-06 04:38:38
1575607119,23800,2637642,110.82529411764706,2019-12-06 04:38:39
1575607120,24141,2725454,112.89731162752165,2019-12-06 04:38:40
1575607121,24551,2804266,114.22206834752149,2019-12-06 04:38:41
1575607122,25382,3017620,118.88818848002522,2019-12-06 04:38:42
1575607123,26154,2893090,110.61749636766842,2019-12-06 04:38:43
1575607124,23952,2680816,111.92451569806279,2019-12-06 04:38:44
1575607125,23726,2633572,110.99940993003456,2019-12-06 04:38:45
1575607126,24398,2796766,114.63095335683252,2019-12-06 04:38:46
1575607127,24190,2769816,114.50252170318313,2019-12-06 04:38:47
1575607128,26322,2910360,110.56758604969227,2019-12-06 04:38:48
1575607129,24650,2949416,119.65176470588236,2019-12-06 04:38:49
1575607130,23917,2729220,114.112137809926,2019-12-06 04:38:50
1575607131,23987,2688606,112.08596323008297,2019-12-06 04:38:51
1575607132,24084,2698048,112.02657365886066,2019-12-06 04:38:52
1575607133,25330,2761278,109.01215949467036,2019-12-06 04:38:53
1575607134,24454,2735718,111.8720045800278,2019-12-06 04:38:54
1575607135,24814,2854194,115.02353510115258,2019-12-06 04:38:55
1575607136,25056,2956782,118.00694444444444,2019-12-06 04:38:56
1575607137,24696,2869118,116.17743764172336,2019-12-06 04:38:57
1575607138,25934,2804796,108.15130716434025,2019-12-06 04:38:58
1575607139,24075,2681961,111.4002492211838,2019-12-06 04:38:59
1575607140,23737,2642374,111.31878501916839,2019-12-06 04:39:00
1575607141,24051,2702314,112.3576566462933,2019-12-06 04:39:01
1575607142,24931,2832776,113.62464401748827,2019-12-06 04:39:02
1575607143,25822,2864532,110.93377739911703,2019-12-06 04:39:03
1575607144,24188,2773278,114.65511824044981,2019-12-06 04:39:04
1575607145,23766,2663834,112.08592106370445,2019-12-06 04:39:05
1575607146,23897,2654280,111.07168263798803,2019-12-06 04:39:06
1575607147,23947,2657748,110.98459097172923,2019-12-06 04:39:07
1575607148,25728,2815022,109.41472325870647,2019-12-06 04:39:08
1575607149,24028,2695026,112.16189445646745,2019-12-06 04:39:09
1575607150,24116,2741954,113.69854038812407,2019-12-06 04:39:10
1575607151,25256,3035436,120.18672790624011,2019-12-06 04:39:11
1575607152,24224,2770124,114.35452443857332,2019-12-06 04:39:12
1575607153,25586,2778708,108.60267333698116,2019-12-06 04:39:13
1575607154,24079,2978030,123.67747830059388,2019-12-06 04:39:14
1575607155,23996,2704418,112.70286714452409,2019-12-06 04:39:15
1575607156,23989,2676152,111.55746383759222,2019-12-06 04:39:16
1575607157,24303,2763300,113.70201209727195,2019-12-06 04:39:17
1575607158,26216,2949084,112.49176075678974,2019-12-06 04:39:18
1575607159,24432,3147152,128.8127046496398,2019-12-06 04:39:19
1575607160,24254,2719462,112.12426816195267,2019-12-06 04:39:20
1575607161,23719,2938950,123.90699439268097,2019-12-06 04:39:21
1575607162,23972,2671514,111.44310028366428,2019-12-06 04:39:22
1575607163,25848,2802750,108.4319870009285,2019-12-06 04:39:23
1575607164,24480,2764414,112.92540849673203,2019-12-06 04:39:24
1575607165,24566,2831070,115.24342587315802,2019-12-06 04:39:25
1575607166,24626,2864364,116.31462681718509,2019-12-06 04:39:26
1575607167,24225,2730764,112.72503611971105,2019-12-06 04:39:27
1575607168,25447,2771914,108.9289110700672,2019-12-06 04:39:28
1575607169,23671,2607011,110.1352287609311,2019-12-06 04:39:29
1575607170,24184,2711892,112.13579225934502,2019-12-06 04:39:30
1575607171,24462,2802002,114.54509034420734,2019-12-06 04:39:31
1575607172,24394,2819782,115.59326063786177,2019-12-06 04:39:32
1575607173,25554,2800120,109.57658292243876,2019-12-06 04:39:33
1575607174,24016,2755272,114.72651565622918,2019-12-06 04:39:34
1575607175,24286,2743762,112.97710615169234,2019-12-06 04:39:35
1575607176,23735,2645904,111.47689066779019,2019-12-06 04:39:36
1575607177,23713,2629156,110.87403533926538,2019-12-06 04:39:37
1575607178,26184,2951090,112.70585090131378,2019-12-06 04:39:38
1575607179,24544,2773302,112.99307366362451,2019-12-06 04:39:39
1575607180,24040,2715258,112.94750415973378,2019-12-06 04:39:40
1575607181,23910,2714214,113.51794228356336,2019-12-06 04:39:41
1575607182,24394,2782370,114.05960482085759,2019-12-06 04:39:42
1575607183,25902,2815668,108.70465601111883,2019-12-06 04:39:43
1575607184,24098,2683448,111.35563117271143,2019-12-06 04:39:44
1575607185,24212,2805924,115.8898067074178,2019-12-06 04:39:45
1575607186,24180,2705890,111.90612076095947,2019-12-06 04:39:46
1575607187,24012,2665732,111.01665833749792,2019-12-06 04:39:47
1575607188,25950,2908522,112.08177263969172,2019-12-06 04:39:48
1575607189,24200,2748394,113.57,2019-12-06 04:39:49
1575607190,24352,2742744,112.62910643889619,2019-12-06 04:39:50
1575607191,24746,2863020,115.69627414531641,2019-12-06 04:39:51
1575607192,23816,2675780,112.35220020154517,2019-12-06 04:39:52
1575607193,25320,2717492,107.3259083728278,2019-12-06 04:39:53
1575607194,23734,2663232,112.21167944720654,2019-12-06 04:39:54
1575607195,24426,2793760,114.376484074347,2019-12-06 04:39:55
1575607196,23960,2732092,114.02721202003339,2019-12-06 04:39:56
1575607197,24676,2838814,115.04352407197277,2019-12-06 04:39:57
1575607198,25988,2857034,109.93666307526551,2019-12-06 04:39:58
1575607199,23587,2634819,111.70640607114088,2019-12-06 04:39:59
1575607200,24131,2705748,112.12747088806928,2019-12-06 04:40:00
1575607201,23615,2628082,111.28867245394876,2019-12-06 04:40:01
1575607202,24504,2827384,115.38459027097616,2019-12-06 04:40:02
1575607203,25604,2808754,109.6998125292923,2019-12-06 04:40:03
1575607204,24505,2862572,116.81583350336666,2019-12-06 04:40:04
1575607205,24367,2753362,112.99552673698034,2019-12-06 04:40:05
1575607206,24068,2668516,110.87402359980057,2019-12-06 04:40:06
1575607207,23700,2639994,111.39215189873418,2019-12-06 04:40:07
1575607208,25932,2830382,109.14630572265926,2019-12-06 04:40:08
1575607209,24288,2766828,113.91749011857708,2019-12-06 04:40:09
1575607210,24880,2832914,113.86310289389067,2019-12-06 04:40:10
1575607211,24626,2788076,113.21676277105499,2019-12-06 04:40:11
1575607212,24208,2753680,113.75082617316589,2019-12-06 04:40:12
1575607213,25468,2793218,109.67559290089524,2019-12-06 04:40:13
1575607214,24432,2762246,113.05852979698756,2019-12-06 04:40:14
1575607215,23622,2616208,110.75302683938702,2019-12-06 04:40:15
1575607216,24023,2724167,113.39828497689714,2019-12-06 04:40:16
1575607217,24281,2767979,113.99773485441291,2019-12-06 04:40:17
1575607218,25324,2777698,109.68638445743169,2019-12-06 04:40:18
1575607219,24752,2830974,114.37354557207499,2019-12-06 04:40:19
1575607220,23970,2714000,113.22486441385065,2019-12-06 04:40:20
1575607221,24166,2729438,112.94537780352562,2019-12-06 04:40:21
1575607222,24344,2713940,111.48291160039435,2019-12-06 04:40:22
1575607223,25416,2767404,108.88432483474976,2019-12-06 04:40:23
1575607224,24697,3125450,126.55180791189213,2019-12-06 04:40:24
1575607225,24040,2747940,114.30698835274542,2019-12-06 04:40:25
1575607226,24564,2830942,115.24759811105683,2019-12-06 04:40:26
1575607227,24306,2736268,112.57582489920185,2019-12-06 04:40:27
